OccID,OccNo,Latitude,Longitude,CountryID_DisplayEng,OccDate,OccIncidentTypeID_DisplayEng,OccTime,OccTypeID_DisplayEng,ProvinceID_DisplayEng,InitTSBNotifDate,ReportedByID_DisplayEng,RespRegionID_DisplayEng,Summary,InjuriesEnum_DisplayEng,DeployedEnum_DisplayEng,RegistrationNo,AircraftTypeID_DisplayEng,AircraftMakeID_DisplayEng,OrganizationID_DisplayEng,OperatorTypeID_DisplayEng,WeightCategoryID_DisplayEng,LandingGearID_DisplayEng,WakeTurbulenceCategoryID_DisplayEng,YearOfManuf,NumberOfEngine,DamageLevelID_DisplayEng,OperationTypeID_DisplayEng,ICAODepart
149684,A17F0052,18.04083333,-63.10888889,NETHERLANDS ANTILLES,2017-03-07,RISK OF COLLISION (x),19:25:00,INCIDENT,,3/11/2017 12:00:00 AM,MEDIA,HEAD OFFICE,On 07 March 2017 a WestJet Boeing 737-800 aircraft (registration C-GWSV serial number 37158) operating as flight 2652 (WJA2652) was conducting a scheduled instrument flight rules flight from Toronto/Lester B. Pearson International Airport Ontario to Princess Juliana International Airport St. Maarten Netherlands Antilles. During the approach to Runway 10 the aircraft deviated from the normal descent path. At 1534 Atlantic Standard Time (AST) when the aircraft was 0.30 nautical miles from the runway threshold and had descended to an altitude of 40 feet above the water the crew initiated a missed approach. Given that visibility was below the limits for conducting a second approach the flight was cleared to hold until it had improved. Following an improvement in visibility the crew conducted a second approach and landed at 1618 AST without further incident.,No,No,C-GWSV,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2009,2,NONE,AIR TRANSPORT,CYYZ
149679,A17F0051,26.55861111,-78.69555556,BAHAMAS,2017-03-08,SMOKE OR FIRE (iii),21:50:00,INCIDENT,,3/13/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GOWG a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG317 from Santa Clara/Abel Santamaria Cuba (MUSC) to Quebec/Jean Lesage Intl QC (CYQB). As the cabin crew was preparing for the meal service during cruise flight a burning smell was noticed and smoke was visible coming out from oven number 2 in the forward galley. Emergency equipment was gathered as a precaution and the oven was immediately turned off; the smoke then dissipated. The cabin crew discovered that part of the meal in the lower tray was burnt. The situation was monitored and the flight crew was kept informed periodically. The flight continued to destination without further incident.,No,No,C-GOWG,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2010,2,NONE,AIR TRANSPORT,MUSC
149630,A17F0043,14.86555556,-91.50194444,GUATEMALA,2017-02-23,,22:10:00,ACCIDENT,,2/24/2017 12:00:00 AM,FOREIGN AIB,HEAD OFFICE,C-FRZZ a privately operated Cessna 210 aircraft was conducting a flight from Guatemala City/La Aurora Intl Guatemala (MGGT) to Quezaltenango/Los Altos Guatemala (MGQZ). Upon touchdown at MGQZ the landing gear collapsed and the aircraft departed the side of the runway. The aircraft sustained substantial damage its belly. The DGAC Guatemala is investigating.,No,No,C-FRZZ,AEROPLANE,CESSNA,,PRIVATE,0-2250 KG       (0-4960 LBS),TRICYCLE ALL RETRACT,LIGHT,1960,1,SUBSTANTIAL,PLEASURE/TRAVEL,MGGT
149627,A17F0042,22.49222222,-79.94361111,CUBA,2017-02-15,EMERGENCY/PRIORITY (xi),02:00:00,INCIDENT,,2/28/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FWGH a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG313 from Santa Clara/Abel Santamaria Cuba (MUSC) to Ottawa/MacDonald-Cartier Intl ON (CYOW). During refueling at MUSC the right wing was over fueled and fuel spilled from the overflow vent. ARFF was called to clean up the spill and fuel was transferred to the left tank to stop the overfill. The aircraft was towed to a different parking position and ARFF stood by until the aircraft departed.,No,No,C-FWGH,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2011,2,NONE,AIR TRANSPORT,MUSC
149625,A17F0041,42.77527778,141.6922222,JAPAN,2017-02-26,EMERGENCY/PRIORITY (xi),13:00:00,INCIDENT,,2/26/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FNND a Boeing 777-200 aircraft operated by Air Canada was conducting flight ACA16 from Hong Kong International - Chek Lap Kok China (VHHH) to Toronto/Lester B. Pearson Intl ON (CYYZ). While enroute approximately 450 nautical miles east of New Sapporo Intl Japan (RJCC) the flight crew received EICAS advisories for HYD QTY LOW L followed by HYD PRESS PRI L. The left hydraulic reservoir quantity was displaying zero. The QRH was actioned a PAN PAN was declared and a diversion to Tokyo/Haneda Japan (RJTT) was initiated. Fuel was jettisoned prior to the arrival and the aircraft landed within normal weight limits.The operator’s maintenance discovered that the Engine Driven Pump (EDP) casing was cracked. The EDP the return case and the drain-pressure filters were all replaced. The hydraulic system was replenished and was checked serviceable. The aircraft was returned to service.,No,No,C-FNND,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2008,2,NONE,AIR TRANSPORT,VHHH
149593,A17F0032,23.03444444,-81.43527778,CUBA,2017-02-09,RISK OF COLLISION (x),01:00:00,INCIDENT,,2/16/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,"C-GZUG a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG626 from Toronto/Lester B. Pearson Intl ON (CYYZ) to Varadero/Juan Gualberto Gómez Intl Cuba (MUVR). During the descent the flight was cleared to FL190 after waypoint TADPO however the flight crew received a TCAS Resolution Advisory (RA) to \Level Off\"". The descent was stopped at FL195 and the flight crew reported the occurrence to Havana Center. The flight continued to destination and landed without further event.""",No,No,C-GZUG,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2012,2,NONE,AIR TRANSPORT,CYYZ
149553,A17F0025,15.74222222,-86.85305556,HONDURAS,2017-02-03,RISK OF COLLISION (x),18:47:00,INCIDENT,,2/3/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,"C-FTAH a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG785 from La Ceiba/Golosón Intl Honduras (MHLC) to Toronto/Lester B. Pearson Intl ON (CYYZ). Upon departure from MHLC the flight had been cleared to FL330. While climbing through 2000 feet ATC called \SWG785 traffic level 3500\"". The flight crew queried ATC if they wanted them level at 3500 feet and ATC repeated the same instruction. Climbing through 3200 feet the flight crew reduced the rate of climb and queried ATC again. As SWG785 leveled off at 3500 feet a TCAS RA – CLIMB was received. The flight crew notified ATC of the TCAS RA told them they were unable to maintain 3500 feet and that they were climbing. Conditions were VMC and the traffic was in sight.""",No,No,C-FTAH,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2004,2,NONE,AIR TRANSPORT,MHLC
149536,A17F0021,14.59222222,-60.99638889,MARTINIQUE,2017-02-04,UNABLE TO PERFORM (vi),19:30:00,INCIDENT,,2/6/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GTSR an Airbus A330-200 aircraft operated by Air Transat on behalf of Air Caraibes was conducting flight FWI514 from Paris/Orly France (LFPO) to Fort de France/Aimé Césaire Intl Martinique (TFFF). Just prior to the descent into TFFF one of the cabin crew members became ill and was unable to continue their duties. Positions were reassigned among the other cabin crew members for the remainder of the flight. The aircraft landed in TFFF without further event.,No,No,C-GTSR,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2008,2,NONE,AIR TRANSPORT,LFPO
149532,A17F0020,50.90138889,4.48444444,BELGIUM,2017-02-05,EMERGENCY/PRIORITY (xi),09:48:00,INCIDENT,,2/6/2017 12:00:00 AM,FOREIGN AIB,HEAD OFFICE,C-GFAJ an Airbus 330-300 aircraft operated by Air Canada was conducting flight ACA833 from Brussels Belgium (EBBR) to Montreal/Pierre Elliott Trudeau Intl QC (CYUL). During the take-off run from Runway 07L the forward right hand wheel of the right main landing gear failed and separated. The flight crew heard a loud bang associated with an ECAM warning BRAKE that came on simultaneously. The flight crew rejected the takeoff at 82 knots declared a PAN PAN and requested ARFF at the aircraft. The deceleration did not occur as expected since one thrust reverser did not deploy due to the loss of hydraulic pressure. The aircraft vacated the runway at Taxiway C1 and was shut down. There were no injuries.Debris were scattered on the whole length of the runway including the intersection of Runway 01. The operator’s maintenance found damage to the number 1 engine nose cowl. The right hand main landing gear bogie requires replacement.,No,No,C-GFAJ,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1999,2,MINOR,AIR TRANSPORT,EBBR
149519,A17F0018,-33.73333333,-70.58333333,CHILE,2017-01-20,COLLISION (x),23:00:00,INCIDENT,,1/25/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FIGR a Kamov KA-32A11BC aircraft operated by VIH Helicopters was conducting forest fire suppression operations in Chile with 2 pilots on board. As the aircraft was returning after a water drop the crew heard a loud bang. There were no warning lights and no mechanical abnormalities were noted. The flight crew initially determined that they experienced a bird strike and returned to base where the helicopter landed with no further events. Maintenance personnel performed an inspection and found minor damage to the front avionics door. No evidence of a bird strike could be found however a tear in the skin of the helicopter as opposed to a dent was identified. Additionally evidence consistent with a plastic smear on the paint as well as damage to the door’s lower hinge was found. The operator suspects a collision with a hard object similar to a drone.,No,No,C-FIGR,HELICOPTER,KAMOV,VIH HELICOPTERS LTD,COMMERCIAL,5701-27000 KG   (12566-59525 LBS),4 WHEEL,MEDIUM,1999,2,MINOR,FIRE FIGHTING / FIRE MANAGEMENT,
149518,A17F0017,19.14472222,-104.5586111,MEXICO,2017-01-25,EMERGENCY/PRIORITY (xi),22:40:00,INCIDENT,,1/30/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FWGH a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG396 from Manzanillo/Playa de Oro Intl Mexico (MMZO) to Regina Intl SK (CYQR). While refueling before departure in MMZO the right main tank was overfilled and fuel spilled out. The flight crew requested Emergency Services to the aircraft to clean the spill. The flight proceeded without further incident.,No,No,C-FWGH,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2011,2,NONE,AIR TRANSPORT,MMZO
149510,A17A0005,53.63333333,-44.65,CANADA,2017-01-27,LOSS OF SEPARATION (x),15:14:00,INCIDENT,,1/27/2017 12:00:00 AM,NAV CANADA,ATLANTIC,F-HAVN a Boeing 757-200 aircraft operated by OpenSkies was conducting flight BOS5 from Paris/Orly France (LPFO) to New York/JFK Intl NY (KJFK). During cruise at FL370 the flight crew received a TCAS Resolution Advisory (RA) and climbed to FL375. M-MSGG a privately operated Bombardier CL-600-2B16 aircraft operating from London/Stansted England (EGSS) to Bangor Intl ME (KBGR) was flying 1000 feet below BOS5. The TCAS RA of BOS5 was triggered by a 200 feet altitude deviation by M-MSGG due to moderate to severe turbulence. Both aircraft continued without further incident.,No,No,M-MSGG,AEROPLANE,CANADAIR,,PRIVATE,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,0,2,NONE,UNKNOWN,EGSS
149485,A17F0010,52.16583333,20.96722222,POLAND,2017-01-15,EMERGENCY/PRIORITY (xi),22:25:00,INCIDENT,,1/19/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GTSN an Airbus 330-200 aircraft operated by Air Transat was conducting flight TVP7602 on behalf of Travel Services from Warsaw/Fryderyk Chopin Intl Poland (EPWA) to Varadero/Juan Gualberto Gómez Intl Cuba (MUVR). Shortly after takeoff from EPWA the flight crew received a brake overheat message on the ECAM. The flight crew executed the ECAM procedure and extended the landing gear. Once the temperature came down to acceptable parameters the landing gear was then retracted. However the temperature started to rise once more beyond normal range. The landing gear was extended again and the flight crew requested a return to EPWA. ARFF services were requested for the landing and inspected the brakes. No issues were found.The operator’s maintenance replaced the number 5 brake assembly in accordance with AMM 32-42-27. Additionally the number 5 main wheel assembly was also replaced in accordance with AMM 32-41-11.,No,No,C-GTSN,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2000,2,NONE,AIR TRANSPORT,EPWA
149455,A17F0004,41.82255278,114.5427306,CHINA,2017-01-09,UNABLE TO PERFORM (vi),13:00:00,INCIDENT,,1/11/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FRAM a Boeing 777-300 aircraft operated by Air Canada was conducting flight ACA88 from Shanghai/Pudong Intl China (ZSPD) to Toronto/Lester B. Pearson Intl ON (CYYZ). During cruise flight two cabin crew members felt unwell and were unable to continue with their duties. Six other cabin crew members reported feeling ill however continued working. All cabin crew members were referred to a doctor travelling on board; no conclusive cause could be identified. The operator is monitoring the situation.,No,No,C-FRAM,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2008,2,NONE,AIR TRANSPORT,ZSPD
149454,A16F0235,34.56583333,69.2125,AFGHANISTAN,2016-12-23,UNABLE TO PERFORM (vi),21:20:00,INCIDENT,,12/29/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FNOI a Boeing 787-9 aircraft operated by Air Canada was conducting flight ACA71 from New Delhi/Indira Gandhi Intl India (VIDP) to Toronto/Lester B. Pearson Intl ON (CYYZ). Shortly after departure in the vicinity of Kabul/Hamid Karzai Intl Afghanistan (OAKB) one of the cabin crew members became unwell and discontinued duties. Positions were reassigned among the other cabin crew members for the remainder of the flight. The aircraft landed in CYYZ without further event.,No,No,C-FNOI,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2015,2,NONE,AIR TRANSPORT,VIDP
149453,A16F0234,51.4775,-0.46138889,UNITED KINGDOM,2016-12-27,UNABLE TO PERFORM (vi),12:54:00,INCIDENT,,12/27/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FTCA a Boeing 767-300 aircraft operated by Air Canada was conducting flight ACA889 from London/Heathrow England (EGLL) to Ottawa/MacDonald-Cartier Intl ON (CYOW). Shortly after departure one of the cabin crew members became unwell and discontinued duties. Positions were reassigned among the other cabin crew members for the remainder of the flight. The aircraft landed in CYOW without further event.,No,No,C-FTCA,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1989,2,NONE,AIR TRANSPORT,EGLL
149452,A16F0233,48.52805556,135.1880556,RUSSIA,2016-12-29,UNABLE TO PERFORM (vi),14:26:00,INCIDENT,,1/11/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FIVM a Boeing 777-300 aircraft operated by Air Canada was conducting flight ACA32 from Beijing/Capital China (ZBAA) to Toronto/Lester B. Pearson Intl ON (CYYZ). Approximately 415 nautical miles North of Khabarovsk Russia (UHHH) the aircraft encountered two bouts of severe clear air turbulence each lasting less than 60 seconds. The flight crew reported the sensation during onset was similar to that of a mountain wave. During the incident one of the flight crew member’s head struck an overhead map light resulting in a minor laceration. The seatbelt sign was immediately switched on and no injuries were reported in the cabin. No loss of control was reported.,Yes,No,C-FIVM,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2008,2,NONE,AIR TRANSPORT,ZBAA
149444,A16F0232,21.03666667,-86.87694444,MEXICO,2016-12-26,SMOKE OR FIRE (iii),19:45:00,INCIDENT,,1/6/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FFWM an Airbus A320-200 aircraft operated by Air Canada was conducting flight ACA1561 from Cancun Intl Mexico (MMUN) to Ottawa/MacDonald-Cartier Intl ON (CYOW). After the departure from MMUN the flight crew received an ECAM warning message for SMOKE LAVATORY SMOKE while climbing through 5000 feet. A PAN PAN was declared and the flight returned to MMUN with emergency services on standby. Subsequently the operator’s maintenance replaced the smoke detector control unit and the smoke detectors in lavatories E & D. All units functioned properly and the aircraft was returned to service.,No,No,C-FFWM,AEROPLANE,AIRBUS,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1991,2,NONE,AIR TRANSPORT,MMUN
149420,A16F0230,15.77527778,-96.2625,MEXICO,2016-12-31,UNABLE TO PERFORM (vi),15:00:00,INCIDENT,,1/3/2017 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FEWJ a Boeing 737-700 aircraft operated by WestJet was conducting flight WJA2378 from Calgary Intl AB (CYYC) to Bahías de Huatulco Intl Mexico (MMBT). Prior to descent a cabin crew member suffered a work related injury and was unable to continue with their duties. Duties were distributed to the remaining cabin crew members for the flight; EMS met the flight at destination.,Yes,No,C-FEWJ,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2005,2,NONE,AIR TRANSPORT,CYYC
149405,A16F0229,50.86583333,7.14277778,GERMANY,2016-12-28,EMERGENCY/PRIORITY (xi),04:55:00,INCIDENT,,12/28/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GVIJ a Boeing 767-300 aircraft operated by Cargojet Airways was conducting flight CJT1893 from Halifax/Stanfield Intl NS (CYHZ) to Cologne-Bonn/Konrad Adenauer Germany (EDDK). During the final approach sequence to Runway 32R at EDDK the flight crew received a TE FLAPS DISAGREE EICAS message upon selection of Flaps 20. A missed approach was executed and the flight crew declared an emergency. The TE FLAP DISAGREE checklist was completed while ATC vectored the flight for a second approach. A Flaps 20 landing was performed using alternate flaps and the flight landed without further event. ARFF checked the brake temperature after landing and none were high. The aircraft then taxied to its parking position. The operator’s maintenance found the number 7 Transmission Torque Limiter tripped. The transmission was replaced and the flaps were functioned checked serviceable as per B767 FIM 27-51. After a satisfactory test flight the aircraft was released back to service. However the aircraft was involved in a similar event on the following flight while landing in Hamilton ON (CYHM) on 29 December 2016.,No,No,C-GVIJ,AEROPLANE,BOEING,CARGOJET AIRWAYS LTD.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1994,2,NONE,AIR TRANSPORT,CYHZ
