OccID,OccNo,Latitude,Longitude,CountryID_DisplayEng,OccDate,OccIncidentTypeID_DisplayEng,OccTime,OccTypeID_DisplayEng,ProvinceID_DisplayEng,InitTSBNotifDate,ReportedByID_DisplayEng,RespRegionID_DisplayEng,Summary,InjuriesEnum_DisplayEng,DeployedEnum_DisplayEng,RegistrationNo,AircraftTypeID_DisplayEng,AircraftMakeID_DisplayEng,OrganizationID_DisplayEng,OperatorTypeID_DisplayEng,WeightCategoryID_DisplayEng,LandingGearID_DisplayEng,WakeTurbulenceCategoryID_DisplayEng,YearOfManuf,NumberOfEngine,DamageLevelID_DisplayEng,OperationTypeID_DisplayEng,ICAODepart
149052,A16A0093,47.65,-34.6,CANADA,2016-09-22,EMERGENCY/PRIORITY (xi),12:22:00,INCIDENT,UNKNOWN,9/22/2016 12:00:00 AM,NAV CANADA,ATLANTIC,N783AM a Boeing 787-8 aircraft operated by AeroMéxico was conducting flight AMX003 from Mexico City/Benito Juárez Intl Mexico (MMMX) to Paris/Charles de Gaulle France (LFPG). During cruise flight at lat/long 47°39'N/034°36'W an automated emergency message was sent to Gander Oceanic Centre declaring a MAYDAY due to an engine failure and a diversion to Gander Intl NL (CYQX). After Gander ATC sent the clearance they received several automated reports indicating that the flight was proceeding eastbound that operations were normal and that the flight was continuing to destination. Shortly thereafter Gander ATC received a message indicating that the emergency message was sent with no apparent reason.,No,No,N783AM,AEROPLANE,BOEING,AEROMEXICO,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2015,2,UNKNOWN,AIR TRANSPORT,MMMX
149028,A16A0089,61.89578333,-21.79848056,CANADA,2016-09-15,EMERGENCY/PRIORITY (xi),12:19:00,INCIDENT,UNKNOWN,9/15/2016 12:00:00 AM,NAV CANADA,ATLANTIC,N662UA a Boeing 767-300 aircraft operated by United Airlines was conducting flight UAL865 from Hamburg/Fuhlsbüttel Germany (EDDH) to Newark/Liberty Intl NJ (KEWR). During cruise flight over the Atlantic Ocean the number 2 generator tripped off-line. The crew's attempts to reset the generator were unsuccessful. The crew initiated a descent in order to start the Auxiliary Power Unit (APU); however they received an APU Fault indication that required shutting it down. An emergency was declared and the crew requested a diversion to Goose Bay NL (CYYR) where UAL865 landed without further incident.The operator’s maintenance determined that the number 2 generator was faulty and was replaced. The APU had an oil leak which could not be rectified at CYYR. The APU was deferred in accordance with the operator's Minimum Equipment List (MEL) and the aircraft was returned to service.,No,No,N662UA,AEROPLANE,BOEING,UNITED AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1993,2,NONE,AIR TRANSPORT,EDDH
149002,A16F0141,63.985,-22.60555556,ICELAND,2016-09-10,ENGINE (i),12:45:00,INCIDENT,UNKNOWN,9/10/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FOGJ a Boeing 767-300 operated by WestJet was operating as flight WJA027 from London/Gatwick England (EGKK) to Edmonton Intl AB (CYEG). During cruise flight the aircraft experienced banging and vibrations from the number 1 engine (General Electric CF6-80C2B6). The flight crew reduced the thrust and elected to divert to Keflavik Iceland (BIKF). Prior to landing fuel was dumped and an emergency was declared. The aircraft landed without further event and the engine was removed from service for inspection.,No,No,C-FOGJ,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1991,2,NONE,AIR TRANSPORT,EGKK
148976,A16F0133,48.0,-31.0,FRANCE,2016-08-03,UNABLE TO PERFORM (vi),04:00:00,INCIDENT,UNKNOWN,9/5/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FDAT an Airbus 310-308 operated by Air Transat was conducting flight TSC132 en route from Montreal/Pierre Elliot Trudeau Intl QC (CYUL) to Toulouse/Blagnac France (LFBO) when a flight attendant became ill and was unable to continue duties. The positions were reassigned for the remainder of the flight.,No,No,C-FDAT,AEROPLANE,AIRBUS,AIR TRANSAT A.T.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1992,2,NONE,AIR TRANSPORT,CYUL
148961,A16F0131,12.18888889,-68.95972222,NETHERLANDS ANTILLES,2016-08-26,ENGINE (i),01:30:00,INCIDENT,UNKNOWN,8/26/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GRNN a De Havilland DHC-8-106 operated by PAL Aerospace Ltd. was on the climb out from Aeropuerto Hato - Willemstad Curaçao (TNCC) when the number one engine oil pressure was noted at 20 psi. The engine was shut down and the aircraft circled north of the airport to complete the required checklists. The aircraft returned to TNCC and landed on RWY 11. It stopped on taxiway A east and the number 2 engine was shut down. The aircraft was subsequently towed to the coast guard platform.,No,No,C-GRNN,AEROPLANE,DE HAVILLAND,PAL AEROSPACE LTD.,COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,1992,2,NONE,OTHER,TNCC
148934,A16A0081,47.95,-45.38333333,CANADA,2016-08-19,EMERGENCY/PRIORITY (xi),01:32:00,INCIDENT,UNKNOWN,8/19/2016 12:00:00 AM,NAV CANADA,ATLANTIC,N673UA a Boeing 767-322 aircraft operated by United Airlines was conducting flight UAL30 from Newark/Liberty Intl NJ (KEWR) to Munich/Franz Josef Strauss Intl Germany (EDDM). During cruise flight in the vicinity of 46N050W the crew selected the flight management computer to provide a course offset to the right; however the aircraft began to deviate to the left. The crew was unable to correct using the flight management computer and selecting the backup routing also introduced an error. The crew requested a clearance to return to KEWR due to navigational problems but due to traffic ATC was unable to provide the request. The crew elected to declare an emergency and deviated without a clearance in accordance with in-flight contingency procedures. Once level at FL300 the flight received a clearance to return to KEWR where a landing was made without further incident.The operator’s maintenance found that the right High Frequency Transceiver had failed and proceeded to replace it. All subsequent checks were accomplished and no further discrepancies were noted.,No,No,N673UA,AEROPLANE,BOEING,UNITED AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2000,2,NONE,AIR TRANSPORT,KEWR
148918,A16A0078,52.46805556,-54.63944444,CANADA,2016-08-18,SMOKE OR FIRE (iii),17:22:00,INCIDENT,UNKNOWN,8/18/2016 12:00:00 AM,NAV CANADA,ATLANTIC,F-HAVI a Boeing 757-200 aircraft operated by OpenSkies was conducting flight BOS3 from Paris/Orly France (LFPO) to Newark/Liberty Intl NJ (KEWR). When in cruise flight approximately 225 nautical miles North East of Gander Intl NL (CYQX) the crew received a WHEEL WELL FIRE EICAS indication. QRH actions were completed a MAYDAY was declared and coordination with ATC for a diversion to CYQX was executed. The Wheel Well Fire warning indication ceased approximately 15 minutes later and the flight landed in CYQX without further incident.ARFF personnel inspected both main landing gear areas and no evidence of heat or fire was noted. The operator’s maintenance determined that the Wheel Well Fire Warning System was faulty.,No,No,F-HAVI,AEROPLANE,BOEING,OPENSKIES (BRITISH AIRWAYS),COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1990,2,NONE,AIR TRANSPORT,LFPO
148917,A16A0077,48.5,-40.0,CANADA,2016-08-16,SMOKE OR FIRE (iii),02:52:00,INCIDENT,UNKNOWN,8/16/2016 12:00:00 AM,NAV CANADA,ATLANTIC,N781UA a Boeing 777-200 aircraft operated by United Airlines was conducting flight UAL999 from Newark/Liberty Intl NJ (KEWR) to Brussels Belgium (EBBR). When in cruise flight at FL380 and approximately 580 nautical miles East of Gander Intl NL (CYQX) a flight attendant reported fumes to the flight crew. It was determined that the odour was contained to the first class inboard lavatory. The flight crew decided to don their oxygen masks and requested a diversion to CYQX. Due to traffic ATC was unable to provide a clearance. The crew elected to declare an emergency and deviated without a clearance in accordance with in-flight contingency procedures. Once level at FL300 the flight received a clearance for CYQX where it landed without further incident or reported injuries.Maintenance personnel found no evidence of smoke or heat and determined that the trash container was the source of the odour.,No,No,N781UA,AEROPLANE,BOEING,UNITED AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1996,2,NONE,AIR TRANSPORT,KEWR
148889,A16F0124,50.58847222,-8.49833333,IRELAND,2016-08-08,EMERGENCY/PRIORITY (xi),03:06:00,INCIDENT,UNKNOWN,8/9/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,"C-FNOE a Boeing 787-9 operated by Air Canada as flight ACA84 from Toronto/LBPIA ON (CYYZ) to Tel Aviv/Ben Gurion Intl Israel (LLBG) was in cruise flight at FL370 approximately 75 nautical miles South of Cork Ireland when the EICAS generated a \CREW OXYGEN LOW\"" alert. The crew declared a MAYDAY and diverted to London/Heathrow England (EGLL) for maintenance action.""",No,No,C-FNOE,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2015,2,NONE,AIR TRANSPORT,CYYZ
148888,A16F0123,0.80666667,-176.6163889,INTERNATIONAL WATERS,2016-07-01,UNABLE TO PERFORM (vi),14:30:00,INCIDENT,UNKNOWN,8/11/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GHQY a Boeing 787-8 aircraft operated by Air Canada as flight AC35 from Vancouver Intl. (CYVR) was enroute to Brisbane International Airport (YBBN) when a flight attendant became incapacitated and was unable to their continue duties.,No,No,C-GHQY,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,0,2,NONE,AIR TRANSPORT,CYVR
148854,A16P0129,48.74583333,-132.1988889,CANADA,2016-07-31,EMERGENCY/PRIORITY (xi),21:40:00,INCIDENT,UNKNOWN,7/31/2016 12:00:00 AM,NAV CANADA,PACIFIC,B-2031 a Boeing 777-300ER operated by Air China was conducting flight CCA888 from Los Angeles Intl CA (KLAX) to Beijing/Capital Intl China (ZBAA). While transiting through Canadian airspace approximately 360 nautical miles West of Vancouver Intl BC (CYVR) the flight crew reported a medical emergency. The crew coordinated fuel dumping and requested a diversion to CYVR.,No,No,B-2031,AEROPLANE,BOEING,AIR CHINA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,0,2,NONE,AIR TRANSPORT,KLAX
148763,A16F0110,53.0,-30.0,UNITED KINGDOM,2016-07-01,UNABLE TO PERFORM (vi),03:00:00,INCIDENT,UNKNOWN,7/14/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GGTS an Airbus A330-243 aircraft operated by Air Transat as flight TSC538 from Toronto/LBPIA ON (CYYZ) to London/Gatwick Intl UK (EGKK) was in cruise flight approximately 250 nautical miles west of EGKK when a flight attendant became ill and was unable to continue duties. The remaining cabin crew assumed these duties.,No,No,C-GGTS,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1999,2,NONE,AIR TRANSPORT,CYYZ
148731,A16A0061,52.5,-34.0,CANADA,2016-07-10,EMERGENCY/PRIORITY (xi),03:00:00,INCIDENT,UNKNOWN,7/10/2016 12:00:00 AM,NAV CANADA,ATLANTIC,N812AM a BAE 125-800A Hawker medivac aircraft operated by Airmed International had departed Gander Intl NL (CYQX) en route to Shannon Intl Ireland (EINN). While in cruise at FL330 the crew noted a drop of oil pressure on the left engine. The crew declared an emergency and returned to Gander where the aircraft landed safely. It was discovered that the oil cap on the pressure reservoir had become loose. The oil was replenished the cap was secured and the engine washed. The aircraft was returned to service.,No,No,N812AM,AEROPLANE,BRITISH AEROSPACE,AIRMED INTERNATIONAL,COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,1988,2,NONE,AIR AMBULANCE/ EMERGENCY MEDICAL,CYQX
148676,A16F0093,25.03888889,-77.46611111,BAHAMAS,2016-06-14,EMERGENCY/PRIORITY (xi),15:00:00,INCIDENT,UNKNOWN,6/23/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FJOU an Airbus A321-200 aircraft operated by Air Canada rouge was operating as flight ROU1966 from Toronto/LBPIA ON (CYYZ) to Bridgetown/Grantley Adams Intl Barbados (TBPB). Shortly after departure the cabin crew noted a passenger exhibiting abnormal behaviour. Despite actions by the flight and cabin crews the individual’s behaviour worsened to the point that the threat of a bomb on board was made. The crew assisted by several passengers immediately restrained the individual. The flight crew declared an emergency and the individual's belongings were searched; no evidence of said device found. Based on the information made available the flight crew in consultation with the operator’s Operational Control Centre deemed the threat to be non-credible and decided to continue to TBPB. Upon arrival the aircraft was positioned at a secluded portion of the airport where local authorities detained the individual. A security sweep was performed with no concerns identified.,No,No,C-FJOU,AEROPLANE,AIRBUS,AIR CANADA ROUGE,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2015,2,NONE,AIR TRANSPORT,CYYZ
148674,A16A0058,59.5,-43.00833333,CANADA,2016-06-22,EMERGENCY/PRIORITY (xi),05:51:00,INCIDENT,UNKNOWN,6/22/2016 12:00:00 AM,NAV CANADA,ATLANTIC,N545US a Boeing 757-200 aircraft operated by Delta Airlines as DAL446 was on a flight from New York/JFK Intl NY (KJFK) to Keflavik Intl Iceland (BIKF). While approaching waypoint N61W040 on their assigned North Atlantic Track (NAT) the flight crew requested a diversion due to adverse weather conditions at destination. ATC was unable to approve the requested FL360 for the diversion; however a diversion clearance was available at FL320. The crew elected to declare an emergency and deviated without a clearance in accordance with in-flight contingency procedures. Once level at FL320 the flight received a clearance to divert to Goose Bay NL (CYYR) where it landed without incident.,No,No,N545US,AEROPLANE,BOEING,DELTA AIR LINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,1996,2,NONE,AIR TRANSPORT,KJFK
148551,A16F0080,25.29333333,-88.51833333,MEXICO,2016-05-12,EMERGENCY/PRIORITY (xi),20:45:00,INCIDENT,UNKNOWN,5/19/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FLSW a Sunwing Airlines Boeing 737-800 operating as flight SWG488 was crossing the Gulf of Mexico en route from Cancun Intl Mexico (MMUN) to Calgary Intl AB (CYYC) when the crew contacted Houston Center to request deviations due to weather. Subsequently SWG488 entered IMC conditions and was confirmed radar-identified by Houston. After approximately 5 minutes into IMC SWG488 received multiple failure indications in close succession (IAS Disagree ALT Disagree Master Caution - Engine EEC ALTN Low Airspeed Audio Warning AIRSPEED TOO LOW AT LIM CA Airspeed & Altitude erratic indications VNAV disconnect and Alpha Floor on MCP Panel). The crew declared PAN PAN with Houston Center and altered their heading to the east in order to exit IMC conditions. The failure indications continued for an additional 20 to 30 minutes before tapering off. Once out of IMC conditions and after the appropriate checklists were carried out failure indications ceased and the instruments returned to normal operation. The flight diverted to Orlando Intl FL (KMCO) without further incident.,No,No,C-FLSW,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2008,2,NONE,AIR TRANSPORT,MMUN
148540,A16A0049,50.0,-49.5,CANADA,2016-05-14,LOSS OF SEPARATION (x),02:06:00,INCIDENT,UNKNOWN,5/14/2016 12:00:00 AM,NAV CANADA,ATLANTIC,D-CONU a Learjet 55 aircraft was about 30 nautical miles east of 50N 050W and proceeding north eastbound when it descended without clearance from FL410 to FL400 due to an outside air temperature exceedance. This caused a loss of separation with a westbound American Airlines Airbus A330-200 at FL400. The two aircraft came within approximately 50 nautical miles horizontally in lieu of the required 60 nautical miles. Air traffic control vectored the Learjet into radar coverage and descended it to FL290 for the remainder of its flight to destination.,No,No,N282AY,AEROPLANE,AIRBUS,AMERICAN AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2009,2,NONE,AIR TRANSPORT,LEBL
148536,A16A0048,46.25,-57.31666667,CANADA,2016-04-30,EMERGENCY/PRIORITY (xi),03:26:00,INCIDENT,UNKNOWN,4/30/2016 12:00:00 AM,NAV CANADA,ATLANTIC,G-YMMK a British Airways Boeing B777-263 aircraft operating as flight BA114 was en route from New York/John F Kennedy Intl NY (KJFK) to London/Heathrow Intl England (EGLL). While in cruise flight over the North Atlantic Ocean the cabin crew reported an electrical smell in the vicinity of seats 1K and 1F; however no smoke was reported. The smell did not dissipate despite the flight crew performing the smoke/fire/fumes checklist. The crew declared a PAN PAN and requested a diversion to Halifax/Stanfield Intl NS (CYHZ). BA114 landed at CYHZ without further incident.Maintenance personnel found that the power supply for seat 1F was hot to the touch and had an electrical burning smell. The power supply was removed and the aircraft was returned to service.,No,No,G-YMMK,AEROPLANE,BOEING,BRITISH AIRWAYS,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2000,2,NONE,AIR TRANSPORT,KJFK
148523,A16F0075,35.76527778,140.3855556,JAPAN,2016-05-06,SMOKE OR FIRE (iii),09:00:00,INCIDENT,UNKNOWN,5/6/2016 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FNNH an Air Canada Boeing B777-200 aircraft operating as flight number ACA16 was en route from Hong Kong/Chek Lap Kok Intl China (VHHH) to Toronto/Lester B. Pearson Intl ON (CYYZ) when there was a report of an acrid odour in the cabin. The in-flight entertainment (IFE) was switched off a PAN PAN was declared and a diversion to Tokyo/New Tokyo Intl Airport Japan (RJAA) was executed. Maintenance personnel deactivated the IFE system IFE cooling fan and the left lower recirculation fan in accordance with the MEL.,No,No,C-FNNH,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,OVER 272001 KG (599651 LBS),TRICYCLE ALL RETRACT,HEAVY,2008,2,NONE,AIR TRANSPORT,VHHH
148423,A16F0054,52.70194444,-8.92472222,IRELAND,2016-03-25,UNABLE TO PERFORM (vi),09:25:00,INCIDENT,UNKNOWN,3/29/2016 12:00:00 AM,OPERATOR,QUEBEC,C-GTSO un Airbus A330-300 exploité par Air Transat sous l’indicatif de vol TSC499 effectuait un vol selon les règles de vol aux instruments depuis l’aéroport de Paris/Charles de Gaulle France (LFPG) à destination de l’aéroport de Montréal/Pierre Elliott Trudeau Intl QC (CYUL). Alors que l’appareil était en croisière à la verticale de Shannon Irlande (EINN) le commandant a été incommodé et n’a pu continuer son travail pour une période d’environ 30 minutes. À bord se trouvait un autre commandant de l’exploitant également qualifié sur l’Airbus A330-300 qui a assisté le premier officier jusqu’au retour en poste du premier commandant. L’appareil a continué jusqu’à destination et s’est posé sans encombre à CYUL.,No,No,C-GTSO,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1996,2,NONE,AIR TRANSPORT,LFPG
